country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,year,month,continent
Netherlands,NLD,2021-06-27,15342995,9922381,5919296,209689,89.34,57.78,34.47,12210,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,June,Europe
Netherlands,NLD,2021-04-07,16726739,10863527,6584298,197678,97.4,63.26,38.34,11511,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,April,Europe
Netherlands,NLD,2021-11-07,17960133,11693822,7071095,176199,104.58,68.09,41.18,10260,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,November,Europe
Netherlands,NLD,2021-07-18,19095198,11920567,7959975,162152,111.19,69.41,46.35,9442,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,July,Europe
Netherlands,NLD,2021-07-25,20129434,12115475,8624597,147748,117.21,70.55,50.22,8603,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,July,Europe
Netherlands,NLD,2021-08-08,21634035,12362371,10029607,98905,125.98,71.99,58.4,5759,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,August,Europe
Netherlands,NLD,2021-10-21,23847754,12953100,11731427,12912,138.87,75.43,68.31,752,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,October,Europe
Netherlands,NLD,2021-08-22,22655046,12511022,10910110,42285,131.92,72.85,63.53,2462,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,August,Europe
Netherlands,NLD,2021-08-29,22922212,12574769,11117562,38167,133.48,73.22,64.74,2222,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,August,Europe
Netherlands,NLD,2021-05-09,23132215,12627473,11278257,30000,134.7,73.53,65.67,1747,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,May,Europe
Netherlands,NLD,2021-12-09,23258885,12674929,11363592,18096,135.44,73.81,66.17,1054,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,December,Europe
Netherlands,NLD,2021-09-19,23407078,12743461,11450390,21170,136.3,74.21,66.68,1233,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,September,Europe
Netherlands,NLD,2021-09-26,23524197,12814134,11534352,16731,136.98,74.62,67.17,974,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,September,Europe
Netherlands,NLD,2021-03-10,23654233,12878856,11606841,18577,137.74,74.99,67.59,1082,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,March,Europe
Netherlands,NLD,2021-10-10,23757370,12921208,11670607,14734,138.34,75.24,67.96,858,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,October,Europe
Netherlands,NLD,2021-08-15,22359048,12438867,10682186,103573,130.2,72.43,62.2,6031,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,August,Europe
Netherlands,NLD,2021-06-13,12442350,8360916,4527035,238230,72.45,48.69,26.36,13872,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,June,Europe
Netherlands,NLD,2021-05-23,8616111,6271295,2469267,146597,50.17,36.52,14.38,8536,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,May,Europe
Netherlands,NLD,2021-02-14,792123,690496,97568,31185,4.61,4.02,0.57,1816,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,February,Europe
Netherlands,NLD,2021-01-31,352607,348893,2431,26552,2.05,2.03,0.01,1546,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,January,Europe
Netherlands,NLD,2021-07-02,573825,544831,26435,31603,3.34,3.17,0.15,1840,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,July,Europe
Netherlands,NLD,2021-02-21,1042946,873666,164242,35832,6.07,5.09,0.96,2087,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,February,Europe
Netherlands,NLD,2021-02-28,1388722,1105147,277414,49397,8.09,6.44,1.62,2876,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,February,Europe
Netherlands,NLD,2021-07-03,1684629,1314880,361846,42272,9.81,7.66,2.11,2462,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,July,Europe
Netherlands,NLD,2021-03-21,2184977,1599277,577054,30559,12.72,9.31,3.36,1779,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,March,Europe
Netherlands,NLD,2021-03-28,2483287,1798736,675671,42616,14.46,10.47,3.93,2482,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,March,Europe
Netherlands,NLD,2021-03-14,1971062,1512359,449485,40919,11.48,8.81,2.62,2383,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,March,Europe
Netherlands,NLD,2021-11-04,3580140,2654465,914260,92090,20.85,15.46,5.32,5362,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,November,Europe
Netherlands,NLD,2021-04-18,4392044,3369568,1005422,115986,25.58,19.62,5.85,6754,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,April,Europe
Netherlands,NLD,2021-04-25,5057376,3904626,1132540,95047,29.45,22.74,6.59,5535,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,April,Europe
Netherlands,NLD,2021-02-05,5755953,4498941,1264796,99797,33.52,26.2,7.36,5811,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,February,Europe
Netherlands,NLD,2021-09-05,6589419,5069093,1585370,119067,38.37,29.52,9.23,6933,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,September,Europe
Netherlands,NLD,2021-05-16,7589934,5761322,1930331,142931,44.2,33.55,11.24,8323,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,May,Europe
Netherlands,NLD,2021-05-30,9608511,6762775,3085630,141771,55.95,39.38,17.97,8255,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,May,Europe
Netherlands,NLD,2021-04-04,2935508,2140249,785222,64603,17.09,12.46,4.57,3762,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,April,Europe
Netherlands,NLD,2021-06-06,10774737,7343072,3836924,166604,62.74,42.76,22.34,9701,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the Netherlands,2021,June,Europe
New Zealand,NZL,2021-03-19,33758,31620,2138,1704,0.69,0.65,0.04,351,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-14,23171,23146,25,1077,0.48,0.48,0.0,222,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-15,25053,24760,293,1193,0.52,0.51,0.01,245,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-16,27216,26690,526,1298,0.56,0.55,0.01,267,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-17,29224,28332,892,1397,0.6,0.58,0.02,287,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-18,31293,29927,1366,1502,0.64,0.62,0.03,309,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-08-21,2758530,1758114,1000416,38920,56.75,36.17,20.58,8007,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-03-21,36617,33120,3497,1921,0.75,0.68,0.07,395,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-22,38867,34154,4713,1973,0.8,0.7,0.1,406,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-23,41561,35741,5820,2049,0.86,0.74,0.12,422,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-24,45118,37712,7406,2271,0.93,0.78,0.15,467,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-13,22582,22570,12,1066,0.46,0.46,0.0,219,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-20,35031,32178,2853,1778,0.72,0.66,0.06,366,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-12-03,21827,21820,7,1045,0.45,0.45,0.0,215,Pfizer/BioNTech,Ministry of Health,2021,December,Oceania
New Zealand,NZL,2021-02-24,1785,1784,1,297,0.04,0.04,0.0,61,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-10-03,19445,19443,2,1120,0.4,0.4,0.0,230,Pfizer/BioNTech,Ministry of Health,2021,October,Oceania
New Zealand,NZL,2021-09-03,18128,18126,2,1216,0.37,0.37,0.0,250,Pfizer/BioNTech,Ministry of Health,2021,September,Oceania
New Zealand,NZL,2021-02-03,9619,9618,1,1236,0.2,0.2,0.0,254,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-01-03,8128,8127,1,1074,0.17,0.17,0.0,221,Pfizer/BioNTech,Ministry of Health,2021,January,Oceania
New Zealand,NZL,2021-02-28,6719,6718,1,936,0.14,0.14,0.0,193,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-02-27,5836,5835,1,820,0.12,0.12,0.0,169,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-02-26,4494,4493,1,638,0.09,0.09,0.0,131,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-02-25,2885,2884,1,412,0.06,0.06,0.0,85,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-02-23,970,969,1,194,0.02,0.02,0.0,40,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-02-22,612,611,1,153,0.01,0.01,0.0,31,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-02-21,164,163,1,54,0.0,0.0,0.0,11,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-08-20,2704285,1719723,984562,37420,55.64,35.38,20.26,7699,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-03-25,48474,39535,8939,2454,1.0,0.81,0.18,505,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-11-03,20779,20777,2,1078,0.43,0.43,0.0,222,Pfizer/BioNTech,Ministry of Health,2021,November,Oceania
New Zealand,NZL,2021-08-22,2796115,1786649,1009466,40622,57.53,36.76,20.77,8357,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-03-26,53134,42905,10229,2768,1.09,0.88,0.21,569,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-03-28,56337,44745,11592,2817,1.16,0.92,0.24,580,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-07-14,1431842,854530,577312,19256,29.46,17.58,11.88,3962,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-13,1406980,841110,565870,19011,28.95,17.3,11.64,3911,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-12-07,1384430,829040,555390,18778,28.48,17.06,11.43,3863,Pfizer/BioNTech,Ministry of Health,2021,December,Oceania
New Zealand,NZL,2021-11-07,1366687,819454,547233,18493,28.12,16.86,11.26,3805,Pfizer/BioNTech,Ministry of Health,2021,November,Oceania
New Zealand,NZL,2021-10-07,1359054,815060,543994,18318,27.96,16.77,11.19,3769,Pfizer/BioNTech,Ministry of Health,2021,October,Oceania
New Zealand,NZL,2021-09-07,1343251,805731,537520,17877,27.64,16.58,11.06,3678,Pfizer/BioNTech,Ministry of Health,2021,September,Oceania
New Zealand,NZL,2021-08-07,1321654,794643,527011,17660,27.19,16.35,10.84,3633,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-07-07,1297051,781927,515124,17421,26.68,16.09,10.6,3584,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-06-07,1273906,770641,503265,17383,26.21,15.85,10.35,3576,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-05-07,1252982,761044,491938,17389,25.78,15.66,10.12,3578,Pfizer/BioNTech,Ministry of Health,2021,May,Oceania
New Zealand,NZL,2021-04-07,1237235,753259,483976,17479,25.45,15.5,9.96,3596,Pfizer/BioNTech,Ministry of Health,2021,April,Oceania
New Zealand,NZL,2021-03-07,1230825,749767,481058,17568,25.32,15.43,9.9,3614,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-02-07,1218114,742378,475736,17842,25.06,15.27,9.79,3671,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-01-07,1198037,732607,465430,18078,24.65,15.07,9.58,3719,Pfizer/BioNTech,Ministry of Health,2021,January,Oceania
New Zealand,NZL,2021-07-15,1455608,867399,588209,19136,29.95,17.85,12.1,3937,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-06-30,1175104,719500,455604,18292,24.18,14.8,9.37,3763,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-28,1131261,695615,435646,18848,23.27,14.31,8.96,3878,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-27,1114879,685688,429191,19009,22.94,14.11,8.83,3911,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-26,1107849,682097,425752,19049,22.79,14.03,8.76,3919,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-25,1093221,673742,419479,18713,22.49,13.86,8.63,3850,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-24,1071491,663714,407777,18582,22.04,13.65,8.39,3823,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-23,1047062,652270,394792,18418,21.54,13.42,8.12,3789,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-22,1022061,639143,382918,18335,21.03,13.15,7.88,3772,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-21,999325,627686,371639,18262,20.56,12.91,7.65,3757,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-20,981817,618618,363199,18320,20.2,12.73,7.47,3769,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-19,974506,614651,359855,18319,20.05,12.65,7.4,3769,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-18,962228,607269,354959,18271,19.8,12.49,7.3,3759,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-17,941418,595914,345504,18377,19.37,12.26,7.11,3781,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-16,918133,582923,335210,18392,18.89,11.99,6.9,3784,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-15,893715,568522,325193,16535,18.39,11.7,6.69,3402,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-29,1152226,706554,445672,18595,23.71,14.54,9.17,3826,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-06-14,871488,555439,316049,16480,17.93,11.43,6.5,3390,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-07-16,1477458,879339,598119,19172,30.4,18.09,12.31,3944,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-18,1502690,894432,608258,19429,30.92,18.4,12.51,3997,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-08-17,2614444,1658882,955562,45306,53.79,34.13,19.66,9321,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-08-16,2558185,1623021,935164,43993,52.63,33.39,19.24,9051,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-08-15,2511762,1592638,919124,42869,51.68,32.77,18.91,8820,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-08-14,2486087,1574341,911746,42131,51.15,32.39,18.76,8668,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-08-13,2442346,1543890,898456,41139,50.25,31.76,18.48,8464,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-12-08,2395324,1512506,882818,40436,49.28,31.12,18.16,8319,Pfizer/BioNTech,Ministry of Health,2021,December,Oceania
New Zealand,NZL,2021-11-08,2346266,1479973,866293,39468,48.27,30.45,17.82,8120,Pfizer/BioNTech,Ministry of Health,2021,November,Oceania
New Zealand,NZL,2021-10-08,2297303,1447926,849377,38971,47.26,29.79,17.47,8018,Pfizer/BioNTech,Ministry of Health,2021,October,Oceania
New Zealand,NZL,2021-09-08,2250236,1416799,833437,38365,46.3,29.15,17.15,7893,Pfizer/BioNTech,Ministry of Health,2021,September,Oceania
New Zealand,NZL,2021-08-08,2211679,1389885,821794,37875,45.5,28.59,16.91,7792,Pfizer/BioNTech,Ministry of Health,2021,August,Oceania
New Zealand,NZL,2021-07-08,2191169,1373998,817171,38180,45.08,28.27,16.81,7855,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-06-08,2154373,1346077,808296,38434,44.32,27.69,16.63,7907,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-05-08,2112269,1315672,796597,38436,43.46,27.07,16.39,7908,Pfizer/BioNTech,Ministry of Health,2021,May,Oceania
New Zealand,NZL,2021-04-08,2069988,1286376,783612,38140,42.59,26.47,16.12,7847,Pfizer/BioNTech,Ministry of Health,2021,April,Oceania
New Zealand,NZL,2021-07-17,1493983,888794,605189,19276,30.74,18.29,12.45,3966,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-03-08,2024509,1253809,770700,37584,41.65,25.8,15.86,7732,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-01-08,1946552,1197806,748746,36376,40.05,24.64,15.4,7484,Pfizer/BioNTech,Ministry of Health,2021,January,Oceania
New Zealand,NZL,2021-07-31,1923911,1179826,744085,35139,39.58,24.27,15.31,7229,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-30,1885338,1150296,735042,33176,38.79,23.67,15.12,6825,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-29,1843216,1118795,724421,31596,37.92,23.02,14.9,6500,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-28,1803008,1090560,712448,30473,37.09,22.44,14.66,6269,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-27,1761420,1061121,700299,29387,36.24,21.83,14.41,6046,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-26,1722447,1033509,688938,28203,35.44,21.26,14.17,5802,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-25,1691917,1012947,678970,27032,34.81,20.84,13.97,5561,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-24,1677938,1003893,674045,26279,34.52,20.65,13.87,5406,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-23,1653106,986786,666320,25093,34.01,20.3,13.71,5162,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-22,1622047,967013,655034,23777,33.37,19.89,13.48,4892,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-21,1589700,947173,642527,22551,32.71,19.49,13.22,4640,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-20,1555711,926357,629354,21247,32.01,19.06,12.95,4371,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-07-19,1525028,907589,617439,20085,31.38,18.67,12.7,4132,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-02-08,1981684,1223505,758179,37034,40.77,25.17,15.6,7619,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-03-27,55162,44060,11102,2876,1.13,0.91,0.23,592,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-06-13,853577,545077,308500,14680,17.56,11.21,6.35,3020,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-11-06,834332,533216,301116,14039,17.17,10.97,6.19,2888,Pfizer/BioNTech,Ministry of Health,2021,November,Oceania
New Zealand,NZL,2021-07-05,355811,250094,105717,11437,7.32,5.15,2.17,2353,Pfizer/BioNTech,Ministry of Health,2021,July,Oceania
New Zealand,NZL,2021-06-05,338941,239956,98985,10941,6.97,4.94,2.04,2251,Pfizer/BioNTech,Ministry of Health,2021,June,Oceania
New Zealand,NZL,2021-05-05,323911,230754,93157,10577,6.66,4.75,1.92,2176,Pfizer/BioNTech,Ministry of Health,2021,May,Oceania
New Zealand,NZL,2021-04-05,309147,221547,87600,10035,6.36,4.56,1.8,2065,Pfizer/BioNTech,Ministry of Health,2021,April,Oceania
New Zealand,NZL,2021-03-05,295511,213211,82300,9517,6.08,4.39,1.69,1958,Pfizer/BioNTech,Ministry of Health,2021,March,Oceania
New Zealand,NZL,2021-02-05,284774,206959,77815,8306,5.86,4.26,1.6,1709,Pfizer/BioNTech,Ministry of Health,2021,February,Oceania
New Zealand,NZL,2021-01-05,281235,205338,75897,8140,5.79,4.22,1.56,1675,Pfizer/BioNTech,Ministry of Health,2021,January,Oceania
New Zealand,NZL,2021-04-30,275753,201847,73906,8022,5.67,4.15,1.52,1650,Pfizer/BioNTech,Ministry of Health,2021,April,Oceania
New Zealand,NZL,2021-04-29,262351,193469,68882,7777,5.4,3.98,1.42,1600,Pfizer/BioNTech,Ministry of Health,2021,April,Oceania
New Zealand,NZL,2021-04-28,249871,185945,63926,7480,5.14,3.83,1.32,1539,Pfizer/BioNTech,Ministry of Health,2021,April,Oceania
